DateGranularity,PeriodStartDate,PeriodEndDate,PredictionTimeWindow,MeasureColumn,TimeColumn
M,2024-03-26,2025-03-25,12,_Value,_Time

_Time,_Value,ProductVariantName,WarehouseLocationName
2021-07-01,2441,High End Cabinet-Rosewood,Store 3
2021-08-01,2119,High End Cabinet-Rosewood,Store 3
2021-09-01,2008,High End Cabinet-Rosewood,Store 3
2021-10-01,1922,High End Cabinet-Rosewood,Store 3
2021-11-01,1938,High End Cabinet-Rosewood,Store 3
2021-12-01,1449,High End Cabinet-Rosewood,Store 3
2022-01-01,1368,High End Cabinet-Rosewood,Store 3
2022-02-01,1467,High End Cabinet-Rosewood,Store 3
2022-03-01,1801,High End Cabinet-Rosewood,Store 3
2022-04-01,2087,High End Cabinet-Rosewood,Store 3
2022-05-01,2338,High End Cabinet-Rosewood,Store 3
2022-06-01,2402,High End Cabinet-Rosewood,Store 3
2022-07-01,2682,High End Cabinet-Rosewood,Store 3
2022-08-01,2346,High End Cabinet-Rosewood,Store 3
2022-09-01,2098,High End Cabinet-Rosewood,Store 3
2022-10-01,2000,High End Cabinet-Rosewood,Store 3
2022-11-01,2122,High End Cabinet-Rosewood,Store 3
2022-12-01,1550,High End Cabinet-Rosewood,Store 3
2023-01-01,1411,High End Cabinet-Rosewood,Store 3
2023-02-01,1449,High End Cabinet-Rosewood,Store 3
2023-03-01,1936,High End Cabinet-Rosewood,Store 3
2023-04-01,2248,High End Cabinet-Rosewood,Store 3
2023-05-01,2434,High End Cabinet-Rosewood,Store 3
2023-06-01,2467,High End Cabinet-Rosewood,Store 3
2023-07-01,2788,High End Cabinet-Rosewood,Store 3
2023-08-01,2391,High End Cabinet-Rosewood,Store 3
2023-09-01,2294,High End Cabinet-Rosewood,Store 3
2023-10-01,2070,High End Cabinet-Rosewood,Store 3
2023-11-01,2158,High End Cabinet-Rosewood,Store 3
2023-12-01,1648,High End Cabinet-Rosewood,Store 3
2024-01-01,1552,High End Cabinet-Rosewood,Store 3
2024-02-01,1595,High End Cabinet-Rosewood,Store 3
2019-01-01,468,Car Audio Unit-500,Store 2
2019-02-01,486,Car Audio Unit-500,Store 2
2019-03-01,655,Car Audio Unit-500,Store 2
2019-04-01,757,Car Audio Unit-500,Store 2
2019-05-01,783,Car Audio Unit-500,Store 2
2019-06-01,886,Car Audio Unit-500,Store 2
2019-07-01,924,Car Audio Unit-500,Store 2
2019-08-01,870,Car Audio Unit-500,Store 2
2019-09-01,766,Car Audio Unit-500,Store 2
2019-10-01,713,Car Audio Unit-500,Store 2
2019-11-01,755,Car Audio Unit-500,Store 2
2019-12-01,527,Car Audio Unit-500,Store 2
2020-01-01,538,Car Audio Unit-500,Store 2
2020-02-01,549,Car Audio Unit-500,Store 2
2020-03-01,738,Car Audio Unit-500,Store 2
2020-04-01,876,Car Audio Unit-500,Store 2
2020-05-01,954,Car Audio Unit-500,Store 2
2020-06-01,1022,Car Audio Unit-500,Store 2
2020-07-01,1079,Car Audio Unit-500,Store 2
2020-08-01,955,Car Audio Unit-500,Store 2
2020-09-01,833,Car Audio Unit-500,Store 2
2020-10-01,803,Car Audio Unit-500,Store 2
2020-11-01,834,Car Audio Unit-500,Store 2
2020-12-01,619,Car Audio Unit-500,Store 2
2021-01-01,575,Car Audio Unit-500,Store 2
2021-02-01,604,Car Audio Unit-500,Store 2
2021-03-01,759,Car Audio Unit-500,Store 2
2021-04-01,942,Car Audio Unit-500,Store 2
2021-05-01,1046,Car Audio Unit-500,Store 2
2021-06-01,1055,Car Audio Unit-500,Store 2
2021-07-01,1111,Car Audio Unit-500,Store 2
2021-08-01,980,Car Audio Unit-500,Store 2
2021-09-01,889,Car Audio Unit-500,Store 2
2021-10-01,887,Car Audio Unit-500,Store 2
2021-11-01,874,Car Audio Unit-500,Store 2
2021-12-01,651,Car Audio Unit-500,Store 2
2022-01-01,665,Car Audio Unit-500,Store 2
2022-02-01,688,Car Audio Unit-500,Store 2
2022-03-01,843,Car Audio Unit-500,Store 2
2022-04-01,956,Car Audio Unit-500,Store 2
2022-05-01,1072,Car Audio Unit-500,Store 2
2022-06-01,1135,Car Audio Unit-500,Store 2
2022-07-01,1201,Car Audio Unit-500,Store 2
2022-08-01,1024,Car Audio Unit-500,Store 2
2022-09-01,961,Car Audio Unit-500,Store 2
2022-10-01,906,Car Audio Unit-500,Store 2
2022-11-01,971,Car Audio Unit-500,Store 2
2022-12-01,721,Car Audio Unit-500,Store 2
2023-01-01,679,Car Audio Unit-500,Store 2
2023-02-01,688,Car Audio Unit-500,Store 2
2023-03-01,889,Car Audio Unit-500,Store 2
2023-04-01,1021,Car Audio Unit-500,Store 2
2023-05-01,1104,Car Audio Unit-500,Store 2
2023-06-01,1183,Car Audio Unit-500,Store 2
2023-07-01,1229,Car Audio Unit-500,Store 2
2023-08-01,1110,Car Audio Unit-500,Store 2
2023-09-01,1025,Car Audio Unit-500,Store 2
2023-10-01,947,Car Audio Unit-500,Store 2
2023-11-01,1002,Car Audio Unit-500,Store 2
2023-12-01,774,Car Audio Unit-500,Store 2
2024-01-01,747,Car Audio Unit-500,Store 2
2024-02-01,755,Car Audio Unit-500,Store 2
2019-01-01,943,High End Speaker,Store 3
2019-02-01,999,High End Speaker,Store 3
2019-03-01,1323,High End Speaker,Store 3
2019-04-01,1435,High End Speaker,Store 3
2019-05-01,1602,High End Speaker,Store 3
2019-06-01,1620,High End Speaker,Store 3
2019-07-01,1832,High End Speaker,Store 3
2019-08-01,1563,High End Speaker,Store 3
2019-09-01,1417,High End Speaker,Store 3
2019-10-01,1396,High End Speaker,Store 3
2019-11-01,1404,High End Speaker,Store 3
2019-12-01,1007,High End Speaker,Store 3
2020-01-01,1086,High End Speaker,Store 3
2020-02-01,1121,High End Speaker,Store 3
2020-03-01,1419,High End Speaker,Store 3
2020-04-01,1597,High End Speaker,Store 3
2020-05-01,1795,High End Speaker,Store 3
2020-06-01,1917,High End Speaker,Store 3
2020-07-01,2128,High End Speaker,Store 3
2020-08-01,1805,High End Speaker,Store 3
2020-09-01,1665,High End Speaker,Store 3
2020-10-01,1537,High End Speaker,Store 3
2020-11-01,1657,High End Speaker,Store 3
2020-12-01,1181,High End Speaker,Store 3
2021-01-01,1116,High End Speaker,Store 3
2021-02-01,1196,High End Speaker,Store 3
2021-03-01,1483,High End Speaker,Store 3
2021-04-01,1642,High End Speaker,Store 3
2021-05-01,1944,High End Speaker,Store 3
2021-06-01,1977,High End Speaker,Store 3
2021-07-01,2206,High End Speaker,Store 3
2021-08-01,1994,High End Speaker,Store 3
2021-09-01,1716,High End Speaker,Store 3
2021-10-01,1702,High End Speaker,Store 3
2021-11-01,1663,High End Speaker,Store 3
2021-12-01,1272,High End Speaker,Store 3
2022-01-01,1194,High End Speaker,Store 3
2022-02-01,1198,High End Speaker,Store 3
2022-03-01,1665,High End Speaker,Store 3
2022-04-01,1836,High End Speaker,Store 3
2022-05-01,1988,High End Speaker,Store 3
2022-06-01,2166,High End Speaker,Store 3
2022-07-01,2369,High End Speaker,Store 3
2022-08-01,2132,High End Speaker,Store 3
2022-09-01,1805,High End Speaker,Store 3
2022-10-01,1713,High End Speaker,Store 3
2022-11-01,1868,High End Speaker,Store 3
2022-12-01,1347,High End Speaker,Store 3
2023-01-01,1253,High End Speaker,Store 3
2023-02-01,1329,High End Speaker,Store 3
2023-03-01,1726,High End Speaker,Store 3
2023-04-01,1922,High End Speaker,Store 3
2023-05-01,2109,High End Speaker,Store 3
2023-06-01,2099,High End Speaker,Store 3
2023-07-01,2392,High End Speaker,Store 3
2023-08-01,2067,High End Speaker,Store 3
2023-09-01,1948,High End Speaker,Store 3
2023-10-01,1786,High End Speaker,Store 3
2023-11-01,1946,High End Speaker,Store 3
2023-12-01,1466,High End Speaker,Store 3
2024-01-01,1375,High End Speaker,Store 3
2024-02-01,1463,High End Speaker,Store 3
2019-01-01,1314,Mid-Range Speaker,Store 3
2019-02-01,1268,Mid-Range Speaker,Store 3
2019-03-01,1754,Mid-Range Speaker,Store 3
2019-04-01,1982,Mid-Range Speaker,Store 3
2019-05-01,2240,Mid-Range Speaker,Store 3
2019-06-01,2428,Mid-Range Speaker,Store 3
2019-07-01,2510,Mid-Range Speaker,Store 3
2019-08-01,2243,Mid-Range Speaker,Store 3
2019-09-01,2069,Mid-Range Speaker,Store 3
2019-10-01,1991,Mid-Range Speaker,Store 3
2019-11-01,2008,Mid-Range Speaker,Store 3
2019-12-01,1471,Mid-Range Speaker,Store 3
2020-01-01,1538,Mid-Range Speaker,Store 3
2020-02-01,1619,Mid-Range Speaker,Store 3
2020-03-01,2099,Mid-Range Speaker,Store 3
2020-04-01,2376,Mid-Range Speaker,Store 3
2020-05-01,2588,Mid-Range Speaker,Store 3
2020-06-01,2675,Mid-Range Speaker,Store 3
2020-07-01,2903,Mid-Range Speaker,Store 3
2020-08-01,2728,Mid-Range Speaker,Store 3
2020-09-01,2337,Mid-Range Speaker,Store 3
2020-10-01,2284,Mid-Range Speaker,Store 3
2020-11-01,2351,Mid-Range Speaker,Store 3
2020-12-01,1691,Mid-Range Speaker,Store 3
2021-01-01,1573,Mid-Range Speaker,Store 3
2021-02-01,1692,Mid-Range Speaker,Store 3
2021-03-01,2197,Mid-Range Speaker,Store 3
2021-04-01,2491,Mid-Range Speaker,Store 3
2021-05-01,2645,Mid-Range Speaker,Store 3
2021-06-01,2700,Mid-Range Speaker,Store 3
2021-07-01,3143,Mid-Range Speaker,Store 3
2021-08-01,2698,Mid-Range Speaker,Store 3
2021-09-01,2464,Mid-Range Speaker,Store 3
2021-10-01,2355,Mid-Range Speaker,Store 3
2021-11-01,2448,Mid-Range Speaker,Store 3
2021-12-01,1812,Mid-Range Speaker,Store 3
2022-01-01,1815,Mid-Range Speaker,Store 3
2022-02-01,1746,Mid-Range Speaker,Store 3
2022-03-01,2319,Mid-Range Speaker,Store 3
2022-04-01,2611,Mid-Range Speaker,Store 3
2022-05-01,2929,Mid-Range Speaker,Store 3
2022-06-01,3067,Mid-Range Speaker,Store 3
2022-07-01,3339,Mid-Range Speaker,Store 3
2022-08-01,2841,Mid-Range Speaker,Store 3
2022-09-01,2627,Mid-Range Speaker,Store 3
2022-10-01,2508,Mid-Range Speaker,Store 3
2022-11-01,2619,Mid-Range Speaker,Store 3
2022-12-01,2018,Mid-Range Speaker,Store 3
2023-01-01,1831,Mid-Range Speaker,Store 3
2023-02-01,1832,Mid-Range Speaker,Store 3
2023-03-01,2464,Mid-Range Speaker,Store 3
2023-04-01,2777,Mid-Range Speaker,Store 3
2023-05-01,3086,Mid-Range Speaker,Store 3
2023-06-01,3102,Mid-Range Speaker,Store 3
2023-07-01,3386,Mid-Range Speaker,Store 3
2023-08-01,3003,Mid-Range Speaker,Store 3
2023-09-01,2655,Mid-Range Speaker,Store 3
2023-10-01,2633,Mid-Range Speaker,Store 3
2023-11-01,2706,Mid-Range Speaker,Store 3
2023-12-01,2090,Mid-Range Speaker,Store 3
2024-01-01,2016,Mid-Range Speaker,Store 3
2024-02-01,2014,Mid-Range Speaker,Store 3
2019-01-01,1754,TelevisionLEDM34-82-Silver,Store 2
2019-02-01,1685,TelevisionLEDM34-82-Silver,Store 2
2019-03-01,2281,TelevisionLEDM34-82-Silver,Store 2
2019-04-01,2580,TelevisionLEDM34-82-Silver,Store 2
2019-05-01,2880,TelevisionLEDM34-82-Silver,Store 2
2019-06-01,3065,TelevisionLEDM34-82-Silver,Store 2
2019-07-01,3274,TelevisionLEDM34-82-Silver,Store 2
2019-08-01,2924,TelevisionLEDM34-82-Silver,Store 2
2019-09-01,2641,TelevisionLEDM34-82-Silver,Store 2
2019-10-01,2517,TelevisionLEDM34-82-Silver,Store 2
2019-11-01,2719,TelevisionLEDM34-82-Silver,Store 2
2019-12-01,1913,TelevisionLEDM34-82-Silver,Store 2
2020-01-01,2036,TelevisionLEDM34-82-Silver,Store 2
2020-02-01,1982,TelevisionLEDM34-82-Silver,Store 2
2020-03-01,2658,TelevisionLEDM34-82-Silver,Store 2
2020-04-01,2972,TelevisionLEDM34-82-Silver,Store 2
2020-05-01,3354,TelevisionLEDM34-82-Silver,Store 2
2020-06-01,3465,TelevisionLEDM34-82-Silver,Store 2
2020-07-01,3785,TelevisionLEDM34-82-Silver,Store 2
2020-08-01,3309,TelevisionLEDM34-82-Silver,Store 2
2020-09-01,3013,TelevisionLEDM34-82-Silver,Store 2
2020-10-01,2850,TelevisionLEDM34-82-Silver,Store 2
2020-11-01,3082,TelevisionLEDM34-82-Silver,Store 2
2020-12-01,2156,TelevisionLEDM34-82-Silver,Store 2
2021-01-01,2081,TelevisionLEDM34-82-Silver,Store 2
2021-02-01,2244,TelevisionLEDM34-82-Silver,Store 2
2021-03-01,2754,TelevisionLEDM34-82-Silver,Store 2
2021-04-01,3100,TelevisionLEDM34-82-Silver,Store 2
2021-05-01,3485,TelevisionLEDM34-82-Silver,Store 2
2021-06-01,3586,TelevisionLEDM34-82-Silver,Store 2
2021-07-01,3978,TelevisionLEDM34-82-Silver,Store 2
2021-08-01,3325,TelevisionLEDM34-82-Silver,Store 2
2021-09-01,3205,TelevisionLEDM34-82-Silver,Store 2
2021-10-01,3039,TelevisionLEDM34-82-Silver,Store 2
2021-11-01,3141,TelevisionLEDM34-82-Silver,Store 2
2021-12-01,2369,TelevisionLEDM34-82-Silver,Store 2
2022-01-01,2259,TelevisionLEDM34-82-Silver,Store 2
2022-02-01,2289,TelevisionLEDM34-82-Silver,Store 2
2022-03-01,2962,TelevisionLEDM34-82-Silver,Store 2
2022-04-01,3453,TelevisionLEDM34-82-Silver,Store 2
2022-05-01,3728,TelevisionLEDM34-82-Silver,Store 2
2022-06-01,3966,TelevisionLEDM34-82-Silver,Store 2
2022-07-01,4339,TelevisionLEDM34-82-Silver,Store 2
2022-08-01,3730,TelevisionLEDM34-82-Silver,Store 2
2022-09-01,3383,TelevisionLEDM34-82-Silver,Store 2
2022-10-01,3260,TelevisionLEDM34-82-Silver,Store 2
2022-11-01,3303,TelevisionLEDM34-82-Silver,Store 2
2022-12-01,2547,TelevisionLEDM34-82-Silver,Store 2
2023-01-01,2267,TelevisionLEDM34-82-Silver,Store 2
2023-02-01,2328,TelevisionLEDM34-82-Silver,Store 2
2023-03-01,3096,TelevisionLEDM34-82-Silver,Store 2
2023-04-01,3519,TelevisionLEDM34-82-Silver,Store 2
2023-05-01,3889,TelevisionLEDM34-82-Silver,Store 2
2023-06-01,4053,TelevisionLEDM34-82-Silver,Store 2
2023-07-01,4361,TelevisionLEDM34-82-Silver,Store 2
2023-08-01,3884,TelevisionLEDM34-82-Silver,Store 2
2023-09-01,3501,TelevisionLEDM34-82-Silver,Store 2
2023-10-01,3431,TelevisionLEDM34-82-Silver,Store 2
2023-11-01,3498,TelevisionLEDM34-82-Silver,Store 2
2023-12-01,2691,TelevisionLEDM34-82-Silver,Store 2
2024-01-01,2494,TelevisionLEDM34-82-Silver,Store 2
2024-02-01,2558,TelevisionLEDM34-82-Silver,Store 2
2019-01-01,420,Car Audio Unit-65-Black,Store 2
2019-02-01,412,Car Audio Unit-65-Black,Store 2
2019-03-01,565,Car Audio Unit-65-Black,Store 2
2019-04-01,581,Car Audio Unit-65-Black,Store 2
2019-05-01,686,Car Audio Unit-65-Black,Store 2
2019-06-01,735,Car Audio Unit-65-Black,Store 2
2019-07-01,748,Car Audio Unit-65-Black,Store 2
2019-08-01,682,Car Audio Unit-65-Black,Store 2
2019-09-01,601,Car Audio Unit-65-Black,Store 2
2019-10-01,588,Car Audio Unit-65-Black,Store 2
2019-11-01,615,Car Audio Unit-65-Black,Store 2
2019-12-01,435,Car Audio Unit-65-Black,Store 2
2020-01-01,507,Car Audio Unit-65-Black,Store 2
2020-02-01,463,Car Audio Unit-65-Black,Store 2
2020-03-01,629,Car Audio Unit-65-Black,Store 2
2020-04-01,724,Car Audio Unit-65-Black,Store 2
2020-05-01,877,Car Audio Unit-65-Black,Store 2
2020-06-01,781,Car Audio Unit-65-Black,Store 2
2020-07-01,858,Car Audio Unit-65-Black,Store 2
2020-08-01,768,Car Audio Unit-65-Black,Store 2
2020-09-01,715,Car Audio Unit-65-Black,Store 2
2020-10-01,657,Car Audio Unit-65-Black,Store 2
2020-11-01,726,Car Audio Unit-65-Black,Store 2
2020-12-01,531,Car Audio Unit-65-Black,Store 2
2021-01-01,517,Car Audio Unit-65-Black,Store 2
2021-02-01,523,Car Audio Unit-65-Black,Store 2
2021-03-01,653,Car Audio Unit-65-Black,Store 2
2021-04-01,790,Car Audio Unit-65-Black,Store 2
2021-05-01,770,Car Audio Unit-65-Black,Store 2
2021-06-01,880,Car Audio Unit-65-Black,Store 2
2021-07-01,948,Car Audio Unit-65-Black,Store 2
2021-08-01,788,Car Audio Unit-65-Black,Store 2
2021-09-01,771,Car Audio Unit-65-Black,Store 2
2021-10-01,713,Car Audio Unit-65-Black,Store 2
2021-11-01,727,Car Audio Unit-65-Black,Store 2
2021-12-01,579,Car Audio Unit-65-Black,Store 2
2022-01-01,504,Car Audio Unit-65-Black,Store 2
2022-02-01,550,Car Audio Unit-65-Black,Store 2
2022-03-01,736,Car Audio Unit-65-Black,Store 2
2022-04-01,784,Car Audio Unit-65-Black,Store 2
2022-05-01,910,Car Audio Unit-65-Black,Store 2
2022-06-01,963,Car Audio Unit-65-Black,Store 2
2022-07-01,1060,Car Audio Unit-65-Black,Store 2
2022-08-01,890,Car Audio Unit-65-Black,Store 2
2022-09-01,777,Car Audio Unit-65-Black,Store 2
2022-10-01,763,Car Audio Unit-65-Black,Store 2
2022-11-01,844,Car Audio Unit-65-Black,Store 2
2022-12-01,583,Car Audio Unit-65-Black,Store 2
2023-01-01,586,Car Audio Unit-65-Black,Store 2
2023-02-01,527,Car Audio Unit-65-Black,Store 2
2023-03-01,723,Car Audio Unit-65-Black,Store 2
2023-04-01,847,Car Audio Unit-65-Black,Store 2
2023-05-01,936,Car Audio Unit-65-Black,Store 2
2023-06-01,961,Car Audio Unit-65-Black,Store 2
2023-07-01,1118,Car Audio Unit-65-Black,Store 2
2023-08-01,871,Car Audio Unit-65-Black,Store 2
2023-09-01,813,Car Audio Unit-65-Black,Store 2
2023-10-01,789,Car Audio Unit-65-Black,Store 2
2023-11-01,844,Car Audio Unit-65-Black,Store 2
2023-12-01,643,Car Audio Unit-65-Black,Store 2
2024-01-01,646,Car Audio Unit-65-Black,Store 2
2024-02-01,578,Car Audio Unit-65-Black,Store 2
2019-01-01,673,High End Speaker,Store 4
2019-02-01,681,High End Speaker,Store 4
2019-03-01,934,High End Speaker,Store 4
2019-04-01,947,High End Speaker,Store 4
2019-05-01,1116,High End Speaker,Store 4
2019-06-01,1279,High End Speaker,Store 4
2019-07-01,1277,High End Speaker,Store 4
2019-08-01,1069,High End Speaker,Store 4
2019-09-01,1027,High End Speaker,Store 4
2019-10-01,999,High End Speaker,Store 4
2019-11-01,1048,High End Speaker,Store 4
2019-12-01,738,High End Speaker,Store 4
2020-01-01,782,High End Speaker,Store 4
2020-02-01,791,High End Speaker,Store 4
2020-03-01,1053,High End Speaker,Store 4
2020-04-01,1174,High End Speaker,Store 4
2020-05-01,1290,High End Speaker,Store 4
2020-06-01,1315,High End Speaker,Store 4
2020-07-01,1478,High End Speaker,Store 4
2020-08-01,1343,High End Speaker,Store 4
2020-09-01,1179,High End Speaker,Store 4
2020-10-01,1167,High End Speaker,Store 4
2020-11-01,1219,High End Speaker,Store 4
2020-12-01,914,High End Speaker,Store 4
2021-01-01,787,High End Speaker,Store 4
2021-02-01,836,High End Speaker,Store 4
2021-03-01,1066,High End Speaker,Store 4
2021-04-01,1257,High End Speaker,Store 4
2021-05-01,1364,High End Speaker,Store 4
2021-06-01,1453,High End Speaker,Store 4
2021-07-01,1552,High End Speaker,Store 4
2021-08-01,1363,High End Speaker,Store 4
2021-09-01,1231,High End Speaker,Store 4
2021-10-01,1201,High End Speaker,Store 4
2021-11-01,1243,High End Speaker,Store 4
2021-12-01,904,High End Speaker,Store 4
2022-01-01,876,High End Speaker,Store 4
2022-02-01,908,High End Speaker,Store 4
2022-03-01,1117,High End Speaker,Store 4
2022-04-01,1306,High End Speaker,Store 4
2022-05-01,1455,High End Speaker,Store 4
2022-06-01,1496,High End Speaker,Store 4
2022-07-01,1657,High End Speaker,Store 4
2022-08-01,1460,High End Speaker,Store 4
2022-09-01,1341,High End Speaker,Store 4
2022-10-01,1361,High End Speaker,Store 4
2022-11-01,1286,High End Speaker,Store 4
2022-12-01,1003,High End Speaker,Store 4
2023-01-01,920,High End Speaker,Store 4
2023-02-01,959,High End Speaker,Store 4
2023-03-01,1277,High End Speaker,Store 4
2023-04-01,1327,High End Speaker,Store 4
2023-05-01,1486,High End Speaker,Store 4
2023-06-01,1590,High End Speaker,Store 4
2023-07-01,1711,High End Speaker,Store 4
2023-08-01,1528,High End Speaker,Store 4
2023-09-01,1363,High End Speaker,Store 4
2023-10-01,1380,High End Speaker,Store 4
2023-11-01,1353,High End Speaker,Store 4
2023-12-01,1007,High End Speaker,Store 4
2024-01-01,1011,High End Speaker,Store 4
2024-02-01,1053,High End Speaker,Store 4
2019-01-01,953,Mid-Range Speaker,Store 4
2019-02-01,1018,Mid-Range Speaker,Store 4
2019-03-01,1295,Mid-Range Speaker,Store 4
2019-04-01,1448,Mid-Range Speaker,Store 4
2019-05-01,1584,Mid-Range Speaker,Store 4
2019-06-01,1792,Mid-Range Speaker,Store 4
2019-07-01,1837,Mid-Range Speaker,Store 4
2019-08-01,1608,Mid-Range Speaker,Store 4
2019-09-01,1491,Mid-Range Speaker,Store 4
2019-10-01,1357,Mid-Range Speaker,Store 4
2019-11-01,1381,Mid-Range Speaker,Store 4
2019-12-01,1078,Mid-Range Speaker,Store 4
2020-01-01,1138,Mid-Range Speaker,Store 4
2020-02-01,1095,Mid-Range Speaker,Store 4
2020-03-01,1375,Mid-Range Speaker,Store 4
2020-04-01,1630,Mid-Range Speaker,Store 4
2020-05-01,1837,Mid-Range Speaker,Store 4
2020-06-01,1865,Mid-Range Speaker,Store 4
2020-07-01,2085,Mid-Range Speaker,Store 4
2020-08-01,1919,Mid-Range Speaker,Store 4
2020-09-01,1674,Mid-Range Speaker,Store 4
2020-10-01,1609,Mid-Range Speaker,Store 4
2020-11-01,1721,Mid-Range Speaker,Store 4
2020-12-01,1250,Mid-Range Speaker,Store 4
2021-01-01,1180,Mid-Range Speaker,Store 4
2021-02-01,1294,Mid-Range Speaker,Store 4
2021-03-01,1540,Mid-Range Speaker,Store 4
2021-04-01,1807,Mid-Range Speaker,Store 4
2021-05-01,1926,Mid-Range Speaker,Store 4
2021-06-01,2080,Mid-Range Speaker,Store 4
2021-07-01,2257,Mid-Range Speaker,Store 4
2021-08-01,1900,Mid-Range Speaker,Store 4
2021-09-01,1787,Mid-Range Speaker,Store 4
2021-10-01,1744,Mid-Range Speaker,Store 4
2021-11-01,1674,Mid-Range Speaker,Store 4
2021-12-01,1247,Mid-Range Speaker,Store 4
2022-01-01,1321,Mid-Range Speaker,Store 4
2022-02-01,1274,Mid-Range Speaker,Store 4
2022-03-01,1677,Mid-Range Speaker,Store 4
2022-04-01,1894,Mid-Range Speaker,Store 4
2022-05-01,2065,Mid-Range Speaker,Store 4
2022-06-01,2098,Mid-Range Speaker,Store 4
2022-07-01,2466,Mid-Range Speaker,Store 4
2022-08-01,2125,Mid-Range Speaker,Store 4
2022-09-01,1936,Mid-Range Speaker,Store 4
2022-10-01,1803,Mid-Range Speaker,Store 4
2022-11-01,1837,Mid-Range Speaker,Store 4
2022-12-01,1390,Mid-Range Speaker,Store 4
2023-01-01,1356,Mid-Range Speaker,Store 4
2023-02-01,1347,Mid-Range Speaker,Store 4
2023-03-01,1765,Mid-Range Speaker,Store 4
2023-04-01,1986,Mid-Range Speaker,Store 4
2023-05-01,2096,Mid-Range Speaker,Store 4
2023-06-01,2191,Mid-Range Speaker,Store 4
2023-07-01,2555,Mid-Range Speaker,Store 4
2023-08-01,2253,Mid-Range Speaker,Store 4
2023-09-01,2071,Mid-Range Speaker,Store 4
2023-10-01,1885,Mid-Range Speaker,Store 4
2023-11-01,2024,Mid-Range Speaker,Store 4
2023-12-01,1470,Mid-Range Speaker,Store 4
2024-01-01,1491,Mid-Range Speaker,Store 4
2024-02-01,1484,Mid-Range Speaker,Store 4
2019-01-01,1195,High End Cabinet-Rosewood,Distribution center
2019-02-01,1170,High End Cabinet-Rosewood,Distribution center
2019-03-01,1605,High End Cabinet-Rosewood,Distribution center
2019-04-01,1736,High End Cabinet-Rosewood,Distribution center
2019-05-01,1920,High End Cabinet-Rosewood,Distribution center
2019-06-01,1969,High End Cabinet-Rosewood,Distribution center
2019-07-01,2222,High End Cabinet-Rosewood,Distribution center
2019-08-01,1979,High End Cabinet-Rosewood,Distribution center
2019-09-01,1704,High End Cabinet-Rosewood,Distribution center
2019-10-01,1636,High End Cabinet-Rosewood,Distribution center
2019-11-01,1787,High End Cabinet-Rosewood,Distribution center
2019-12-01,1287,High End Cabinet-Rosewood,Distribution center
2020-01-01,1339,High End Cabinet-Rosewood,Distribution center
2020-02-01,1400,High End Cabinet-Rosewood,Distribution center
2020-03-01,1851,High End Cabinet-Rosewood,Distribution center
2020-04-01,2085,High End Cabinet-Rosewood,Distribution center
2020-05-01,2184,High End Cabinet-Rosewood,Distribution center
2020-06-01,2337,High End Cabinet-Rosewood,Distribution center
2020-07-01,2571,High End Cabinet-Rosewood,Distribution center
2020-08-01,2220,High End Cabinet-Rosewood,Distribution center
2020-09-01,2053,High End Cabinet-Rosewood,Distribution center
2020-10-01,1926,High End Cabinet-Rosewood,Distribution center
2020-11-01,2018,High End Cabinet-Rosewood,Distribution center
2020-12-01,1500,High End Cabinet-Rosewood,Distribution center
2021-01-01,1394,High End Cabinet-Rosewood,Distribution center
2021-02-01,1485,High End Cabinet-Rosewood,Distribution center
2021-03-01,1820,High End Cabinet-Rosewood,Distribution center
2021-04-01,2025,High End Cabinet-Rosewood,Distribution center
2021-05-01,2358,High End Cabinet-Rosewood,Distribution center
2021-06-01,2456,High End Cabinet-Rosewood,Distribution center
2021-07-01,2708,High End Cabinet-Rosewood,Distribution center
2021-08-01,2350,High End Cabinet-Rosewood,Distribution center
2021-09-01,2165,High End Cabinet-Rosewood,Distribution center
2021-10-01,2094,High End Cabinet-Rosewood,Distribution center
2021-11-01,2071,High End Cabinet-Rosewood,Distribution center
2021-12-01,1534,High End Cabinet-Rosewood,Distribution center
2022-01-01,1508,High End Cabinet-Rosewood,Distribution center
2022-02-01,1528,High End Cabinet-Rosewood,Distribution center
2022-03-01,2062,High End Cabinet-Rosewood,Distribution center
2022-04-01,2334,High End Cabinet-Rosewood,Distribution center
2022-05-01,2629,High End Cabinet-Rosewood,Distribution center
2022-06-01,2580,High End Cabinet-Rosewood,Distribution center
2022-07-01,2949,High End Cabinet-Rosewood,Distribution center
2022-08-01,2518,High End Cabinet-Rosewood,Distribution center
2022-09-01,2288,High End Cabinet-Rosewood,Distribution center
2022-10-01,2198,High End Cabinet-Rosewood,Distribution center
2022-11-01,2185,High End Cabinet-Rosewood,Distribution center
2022-12-01,1730,High End Cabinet-Rosewood,Distribution center
2023-01-01,1515,High End Cabinet-Rosewood,Distribution center
2023-02-01,1644,High End Cabinet-Rosewood,Distribution center
2023-03-01,2074,High End Cabinet-Rosewood,Distribution center
2023-04-01,2422,High End Cabinet-Rosewood,Distribution center
2023-05-01,2568,High End Cabinet-Rosewood,Distribution center
2023-06-01,2851,High End Cabinet-Rosewood,Distribution center
2023-07-01,2962,High End Cabinet-Rosewood,Distribution center
2023-08-01,2555,High End Cabinet-Rosewood,Distribution center
2023-09-01,2408,High End Cabinet-Rosewood,Distribution center
2023-10-01,2227,High End Cabinet-Rosewood,Distribution center
